Myself,Tasks,Free,Mastery,Competent,Learn,Group,Talk,Care,Satisfied,Meaning,Stay,Ideas,Values,Understands,Encourages,Listens,Network,Friendly,Team,Appreciated,Responsibilities,Work,Impact,Strong,Drained,Frustrated,What year were you born in?,What is your gender?,Team Name,Survey Data,Well-being,Engagement,Autonomy,Belonging,Competence,Needs,Leadership,Management,Returns,Rewards,Status
5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,4,5,4,5,5,4,2,,,Coordinators,2023-04-17 09:27:40.256000,3.7,4.8,5.0,5.0,4.0,4.8,5.0,4.7,5.0,4.5,4.5
3,4,5,3,4,5,5,5,5,5,5,3,5,3,5,4,5,4,4,4,5,5,5,4,5,3,3,,,Coordinators,2023-04-17 09:27:40.256000,3.7,4.2,4.0,5.0,3.5,4.2,4.7,4.7,4.5,5.0,4.5
5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,1,,,Coordinators,2023-04-17 09:27:40.256000,3.9,5.0,4.7,4.7,5.0,4.8,5.0,4.7,5.0,4.0,5.0
5,5,5,3,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,4,,,Coordinators,2023-04-17 09:27:40.256000,3.0,4.8,5.0,5.0,3.0,4.5,5.0,5.0,5.0,5.0,5.0
4,4,5,2,3,5,5,4,5,5,5,3,5,4,5,5,5,4,5,3,3,3,5,4,5,5,4,,,Coordinators,2023-04-17 09:27:40.256000,3.0,4.4,4.3,4.7,2.5,4.0,5.0,4.0,4.5,4.0,3.5
5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,4,5,5,7,3,2,,,UPDI,2023-04-18 17:52:48.373000,4.3,4.8,5.0,5.0,5.0,5.0,5.0,4.7,4.5,4.5,5.0
5,5,5,5,5,4,5,5,5,4,5,5,3,5,5,5,5,3,5,3,5,5,5,5,7,3,3,,,UPDI,2023-04-18 17:52:48.373000,4.1,4.4,5.0,5.0,5.0,5.0,5.0,4.5,3.5,5.0,5.0
3,3,2,2,2,2,2,2,2,3,2,4,2,2,1,2,3,2,2,4,5,2,4,2,1,7,6,,,UPDI,2023-04-18 17:52:48.373000,1.2,2.6,2.7,2.0,2.0,2.2,2.0,2.8,2.0,3.0,3.5
5,5,5,5,5,5,5,3,4,4,5,4,5,4,5,5,4,3,4,5,5,5,5,5,6,6,1,,,UPDI,2023-04-18 17:52:48.373000,3.7,4.4,5.0,4.0,5.0,4.6,4.7,4.7,4.0,5.0,5.0
3,2,2,2,1,4,2,1,4,1,4,3,1,4,2,5,3,2,1,4,5,3,1,4,2,5,6,,,UPDI,2023-04-18 17:52:48.373000,1.9,2.6,2.3,2.3,1.5,2.1,3.3,3.2,3.0,2.0,4.5
5,4,4,3,5,5,3,5,5,4,5,5,5,4,3,3,3,4,4,3,5,4,3,5,5,5,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.8,4.6,4.3,4.3,4.0,4.2,3.0,4.3,4.5,3.5,5.0
4,4,4,4,5,5,4,4,3,3,4,2,4,3,4,4,4,5,4,4,4,2,2,5,6,6,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.5,3.2,4.0,3.7,4.5,4.0,4.0,3.8,5.0,2.0,4.5
5,3,5,5,4,4,5,4,5,4,5,4,5,4,4,4,4,3,4,3,4,3,4,5,4,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.0,4.4,4.3,4.7,4.5,4.5,4.0,3.8,3.5,3.5,4.5
5,4,5,3,4,5,4,5,4,4,4,4,5,4,5,5,5,5,5,4,4,4,5,5,5,6,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.5,4.2,4.7,4.3,3.5,4.2,5.0,4.7,5.0,4.5,4.5
4,4,4,5,5,5,3,4,4,4,3,3,5,3,4,1,4,4,5,5,3,1,1,5,4,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.0,3.6,4.0,3.7,5.0,4.1,3.0,3.2,4.5,1.0,4.0
5,4,5,4,5,4,4,4,4,4,4,4,5,5,5,5,5,3,5,3,3,2,5,5,4,5,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.8,4.4,4.7,4.0,4.5,4.4,5.0,3.7,3.5,3.5,4.0
3,4,5,2,4,3,5,4,5,3,5,4,5,4,4,4,4,3,4,2,5,1,1,5,5,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.2,4.2,4.0,4.7,3.0,4.0,4.0,3.0,3.0,1.0,5.0
4,4,5,4,4,5,4,5,5,5,5,5,5,4,2,3,4,4,5,3,5,1,3,5,6,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.5,4.8,4.3,4.7,4.0,4.4,3.0,3.8,4.5,2.0,5.0
3,5,2,2,4,4,4,5,2,2,4,3,4,4,2,2,3,4,4,5,4,1,1,5,5,6,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.3,3.4,3.3,3.7,3.0,3.4,2.3,3.2,4.0,1.0,4.5
5,4,5,5,5,5,5,5,4,5,5,5,4,4,4,4,5,5,5,4,5,5,5,5,4,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.0,4.6,4.7,4.7,5.0,4.8,4.3,5.0,5.0,5.0,5.0
3,1,4,4,4,1,5,5,5,3,3,5,5,4,4,5,5,5,5,4,5,4,4,5,6,3,3,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.9,4.0,2.7,5.0,4.0,3.9,4.7,4.0,3.0,4.0,5.0
2,3,1,3,5,4,3,4,1,2,5,3,4,2,5,5,5,3,2,5,5,4,2,4,5,6,7,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.1,3.2,2.0,2.7,4.0,2.8,5.0,3.7,3.5,3.0,4.5
4,2,5,5,4,5,5,5,3,4,5,4,3,3,5,5,5,5,4,3,3,4,4,5,5,3,2,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.9,3.8,3.7,4.3,4.5,4.1,5.0,4.3,5.0,4.0,4.0
3,4,4,4,4,4,4,3,4,4,4,4,4,2,3,4,4,3,3,3,4,3,2,5,4,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.0,3.6,3.7,3.7,4.0,3.8,3.7,3.5,3.5,2.5,4.5
3,4,2,2,5,5,4,3,3,4,3,3,5,4,1,1,1,3,4,5,5,1,1,4,4,7,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,1.9,3.8,3.0,3.3,3.5,3.2,1.0,3.2,4.0,1.0,4.5
5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,1,4,3,3,5,7,4,3,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.9,4.8,5.0,5.0,5.0,5.0,5.0,4.0,4.5,3.0,4.5
1,1,3,2,3,3,1,1,1,4,1,3,3,2,1,1,1,3,1,5,4,1,1,5,6,5,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.8,2.6,1.7,1.0,2.5,1.6,1.0,2.8,3.0,1.0,4.5
5,3,3,1,1,2,1,1,1,1,1,1,1,1,1,3,2,4,3,5,3,1,1,4,1,7,7,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,1.0,1.0,3.7,1.0,1.0,2.0,2.0,2.5,3.0,1.0,3.5
4,2,4,4,5,5,5,5,4,5,5,5,5,4,4,4,5,5,4,2,5,2,2,4,5,6,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.5,4.8,3.3,4.7,4.5,4.1,4.3,3.8,5.0,2.0,4.5
1,2,1,4,5,1,5,4,2,2,4,4,4,4,1,1,1,2,4,5,3,1,1,5,2,7,7,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,1.2,3.6,1.3,3.7,4.5,3.0,1.0,2.2,1.5,1.0,4.0
4,1,1,2,4,4,5,4,4,2,4,3,4,3,4,3,4,3,4,4,3,2,3,2,3,6,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,1.9,3.2,2.0,4.3,3.0,3.1,3.7,2.8,3.5,2.5,2.5
5,4,5,2,5,5,5,5,3,4,5,5,1,2,4,4,4,5,4,4,5,4,4,4,5,4,2,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.7,3.4,4.7,4.3,3.5,4.2,4.0,4.5,5.0,4.0,4.5
4,2,5,4,5,4,5,5,5,4,4,3,4,4,5,5,4,4,5,5,5,5,5,5,6,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.5,3.8,3.7,5.0,4.5,4.4,4.7,4.7,4.0,5.0,5.0
5,1,5,5,5,3,5,5,5,5,4,3,5,5,5,5,5,4,5,4,3,5,5,5,4,2,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.2,4.4,3.7,5.0,5.0,4.5,5.0,4.2,3.5,5.0,4.0
3,4,2,2,4,1,4,4,1,1,3,5,4,4,1,1,1,1,5,5,3,1,1,4,6,7,7,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.1,3.4,3.0,3.0,3.0,3.0,1.0,1.8,1.0,1.0,3.5
3,2,3,4,4,4,3,4,2,2,5,4,4,4,1,2,2,3,3,2,4,2,2,4,5,6,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.3,3.8,2.7,3.0,4.0,3.1,1.7,3.2,3.5,2.0,4.0
5,5,4,4,5,5,4,4,3,5,5,5,5,4,5,5,5,3,4,3,5,2,4,5,6,4,2,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.9,4.8,4.7,3.7,4.5,4.2,5.0,4.0,4.0,3.0,5.0
4,3,4,2,5,5,4,3,2,3,5,4,5,4,3,2,4,4,5,3,5,1,1,5,5,6,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.8,4.2,3.7,3.0,3.5,3.4,3.0,3.5,4.5,1.0,5.0
5,4,3,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,2,5,4,5,4,4,4,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.8,4.6,4.0,5.0,4.0,4.4,5.0,4.7,5.0,4.5,4.5
5,4,3,4,5,5,5,4,2,4,3,4,4,5,4,4,3,4,3,3,3,1,1,5,4,5,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.5,4.0,4.0,3.7,4.5,4.0,3.7,3.2,4.5,1.0,4.0
4,2,4,4,5,5,5,5,4,3,5,1,5,5,1,1,2,5,5,2,5,1,1,4,5,5,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.5,3.8,3.3,4.7,4.5,4.1,1.3,3.5,5.0,1.0,4.5
4,5,5,4,5,5,5,5,2,4,5,5,1,2,2,2,4,4,4,4,4,2,2,4,6,4,2,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.9,3.4,4.7,4.0,4.5,4.4,2.7,3.5,4.5,2.0,4.0
4,4,4,5,5,5,5,5,4,4,5,3,4,4,4,4,4,4,3,3,4,2,3,5,5,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.2,4.0,4.0,4.7,5.0,4.5,4.0,3.8,4.5,2.5,4.5
4,4,4,3,3,3,4,4,4,3,4,2,4,2,3,2,2,3,4,3,2,3,3,4,5,6,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.5,3.0,4.0,4.0,3.0,3.8,2.3,3.0,3.0,3.0,3.0
5,2,5,5,5,4,5,5,5,2,4,1,5,2,5,5,5,5,4,1,3,1,1,5,4,7,7,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,1.7,2.8,4.0,5.0,5.0,4.6,5.0,3.2,4.5,1.0,4.0
4,3,2,2,5,4,5,5,4,2,5,2,4,4,3,2,3,4,4,5,5,1,1,4,4,6,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.3,3.4,3.0,4.7,3.5,3.8,2.7,3.2,4.0,1.0,4.5
2,3,2,3,5,3,4,4,4,1,4,1,4,4,2,2,3,3,4,3,4,1,1,4,4,7,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,1.9,2.8,2.3,4.0,4.0,3.4,2.3,2.7,3.0,1.0,4.0
3,2,4,5,3,5,3,4,4,4,5,3,3,3,3,3,5,4,5,3,3,3,3,5,4,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.0,3.6,3.0,3.7,4.0,3.5,3.7,3.8,4.5,3.0,4.0
3,2,2,3,5,3,4,4,3,2,4,3,5,4,5,4,4,3,3,3,2,2,2,3,3,6,5,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.1,3.6,2.3,3.7,4.0,3.2,4.3,2.5,3.0,2.0,2.5
4,3,3,1,5,3,4,3,3,3,3,3,4,3,4,4,4,3,4,3,4,1,1,5,4,6,6,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,2.1,3.2,3.3,3.3,3.0,3.2,4.0,2.8,3.0,1.0,4.5
4,5,4,5,5,5,4,5,4,4,4,4,5,4,4,4,4,3,5,4,5,5,4,5,6,4,3,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.7,4.2,4.3,4.3,5.0,4.5,4.0,4.5,4.0,4.5,5.0
5,4,5,4,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,6,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.5,4.4,4.7,5.0,4.5,4.8,4.7,4.5,4.5,4.0,5.0
5,5,2,5,5,3,5,5,5,4,5,5,5,5,4,3,4,4,5,1,5,3,2,5,6,4,4,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.5,4.8,4.0,5.0,5.0,4.6,3.7,3.7,3.5,2.5,5.0
2,4,2,4,5,5,5,5,3,5,5,5,4,5,5,5,5,4,5,4,4,5,4,5,5,2,1,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,4.3,4.8,2.7,4.3,4.5,3.8,5.0,4.5,4.5,4.5,4.5
3,2,2,2,2,4,4,4,1,2,1,2,4,2,1,1,1,2,2,4,5,2,2,4,3,7,7,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,1.5,2.2,2.3,3.0,2.0,2.5,1.0,3.2,3.0,2.0,4.5
4,4,5,3,5,5,4,4,5,5,5,5,4,3,2,3,3,4,5,5,1,1,1,5,6,4,2,,,Secretaria de Desarrollo Humano y Organizativo,2023-05-11 20:36:51.066000,3.9,4.4,4.3,4.3,4.0,4.2,2.7,2.8,4.5,1.0,3.0
5,5,5,5,5,5,5,4,4,5,4,5,4,3,5,5,5,5,5,4,4,5,5,5,5,3,1,,,Organizational Transformation,2023-05-14 11:13:20.825000,4.1,4.2,5.0,4.3,5.0,4.8,5.0,4.8,5.0,5.0,4.5
4,4,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,3,5,2,3,5,5,5,5,5,4,,,Organizational Transformation,2023-05-14 11:13:20.825000,3.0,4.6,4.3,5.0,4.5,4.6,5.0,4.2,3.5,5.0,4.0
3,4,4,4,3,2,3,3,4,3,4,3,4,3,2,2,2,3,4,3,3,3,3,4,4,5,4,,,Organizational Transformation,2023-05-14 11:13:20.825000,2.8,3.4,3.7,3.3,3.5,3.5,2.0,3.0,2.5,3.0,3.5
4,4,4,4,5,4,3,3,3,3,3,3,4,4,5,4,5,3,3,3,4,4,4,4,5,4,4,,,Organizational Transformation,2023-05-14 11:13:20.825000,3.2,3.4,4.0,3.0,4.5,3.8,4.7,3.8,3.5,4.0,4.0
4,3,3,4,4,3,2,4,5,4,4,4,4,3,4,3,2,2,4,3,3,2,2,4,4,6,6,,,Organizational Transformation,2023-05-14 11:13:20.825000,2.1,3.8,3.3,3.7,4.0,3.6,3.0,2.7,2.5,2.0,3.5
2,3,2,4,4,4,4,4,4,3,4,4,5,4,3,4,4,4,4,2,4,2,2,3,4,4,4,,,Organizational Transformation,2023-05-14 11:13:20.825000,3.0,4.0,2.3,4.0,4.0,3.4,3.7,3.2,4.0,2.0,3.5
3,3,3,3,3,3,3,3,3,3,5,3,4,5,5,5,5,3,5,2,3,3,4,4,5,4,4,,,Organizational Transformation,2023-05-14 11:13:20.825000,3.2,4.0,3.0,3.0,3.0,3.0,5.0,3.3,3.0,3.5,3.5
4,2,4,5,5,1,4,3,3,2,4,3,4,3,5,4,4,3,5,3,3,1,1,5,5,4,4,,,Organizational Transformation,2023-05-14 11:13:20.825000,3.2,3.2,3.3,3.3,5.0,3.8,4.3,2.3,2.0,1.0,4.0
5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,1,4,5,4,4,7,3,3,,,Organizational Transformation,2023-05-14 11:13:20.825000,4.1,4.8,5.0,5.0,5.0,5.0,4.3,4.3,4.5,4.5,4.0
5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,2,3,4,4,5,6,3,3,,,Organizational Transformation,2023-05-14 11:13:20.825000,3.9,4.6,5.0,5.0,4.5,4.9,5.0,4.2,4.5,4.0,4.0
4,4,3,4,5,4,4,3,3,2,5,4,5,3,4,5,4,4,4,3,4,1,2,5,4,7,4,,,Secretaría de Emergencias y Desastres,2023-05-16 13:33:43.073000,2.3,3.8,3.7,3.3,4.5,3.8,4.3,3.3,4.0,1.5,4.5
4,4,4,2,4,5,4,5,2,3,4,2,5,3,2,2,3,4,4,5,4,1,2,5,5,7,7,,,Secretaría de Emergencias y Desastres,2023-05-16 13:33:43.073000,1.9,3.4,4.0,3.7,3.0,3.6,2.3,3.5,4.5,1.5,4.5
5,4,4,4,5,5,5,5,4,5,5,5,4,3,5,5,5,4,4,4,5,3,3,5,4,5,5,,,Secretaría de Emergencias y Desastres,2023-05-16 13:33:43.073000,2.5,4.4,4.3,4.7,4.5,4.5,5.0,4.2,4.5,3.0,5.0
4,3,4,2,5,5,4,3,2,4,5,4,4,4,2,1,2,4,4,3,3,2,1,3,4,4,4,,,Secretaría de Emergencias y Desastres,2023-05-16 13:33:43.073000,3.0,4.2,3.7,3.0,3.5,3.4,1.7,3.0,4.5,1.5,3.0
5,5,3,2,5,5,5,5,5,2,4,1,5,5,5,5,5,5,5,3,3,1,1,5,6,6,6,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.5,3.4,4.3,5.0,3.5,4.4,5.0,3.3,5.0,1.0,4.0
3,2,2,1,4,1,2,3,2,3,2,2,3,1,2,2,2,3,4,3,3,2,2,3,3,5,5,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.3,2.2,2.3,2.3,2.5,2.4,2.0,2.3,2.0,2.0,3.0
4,3,5,2,4,4,2,3,3,3,4,4,4,2,3,3,3,3,3,3,3,2,2,3,4,4,3,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,3.2,3.4,4.0,2.7,3.0,3.2,3.0,2.8,3.5,2.0,3.0
4,2,2,3,4,4,4,3,3,3,3,2,3,3,2,3,2,2,3,3,3,2,2,3,3,6,6,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,1.9,2.8,2.7,3.3,3.5,3.1,2.3,2.7,3.0,2.0,3.0
2,3,5,4,4,5,3,3,3,3,2,5,3,2,4,3,3,4,4,4,5,2,3,2,5,7,5,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.3,3.0,3.3,3.0,4.0,3.4,3.3,3.5,4.5,2.5,3.5
5,3,4,2,5,5,5,5,5,4,5,5,5,5,3,4,5,3,4,3,5,3,3,5,4,7,3,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.5,4.8,4.0,5.0,3.5,4.2,4.0,4.0,4.0,3.0,5.0
3,4,5,4,5,5,5,4,4,2,4,2,4,2,2,2,2,3,5,4,5,1,1,5,4,5,4,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.8,2.8,4.0,4.3,4.5,4.2,2.0,3.3,4.0,1.0,5.0
4,4,1,2,5,5,4,4,3,4,5,4,5,5,4,4,5,4,4,4,3,3,4,4,6,6,5,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.8,4.6,3.0,3.7,3.5,3.4,4.3,3.8,4.5,3.5,3.5
5,4,4,3,4,4,4,3,5,3,4,4,4,4,3,3,3,4,4,4,4,2,2,5,3,4,4,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.8,3.8,4.3,4.0,3.5,4.0,3.0,3.5,4.0,2.0,4.5
4,2,4,2,4,5,4,4,2,4,5,4,5,2,5,5,5,4,4,3,5,2,2,5,3,6,5,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.1,4.0,3.3,3.3,3.0,3.2,5.0,3.8,4.5,2.0,5.0
3,4,2,2,5,2,1,2,1,2,3,3,4,1,1,1,1,2,1,3,3,1,1,5,3,3,3,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,3.2,2.6,3.0,1.3,3.5,2.5,1.0,2.3,2.0,1.0,4.0
4,3,4,3,3,2,4,4,4,4,3,4,3,3,4,4,4,2,3,3,4,3,2,3,5,4,4,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,3.2,3.4,3.7,4.0,3.0,3.6,4.0,2.7,2.0,2.5,3.5
5,4,4,5,4,4,5,5,5,4,4,4,5,3,4,4,4,4,5,3,3,3,3,4,6,4,4,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,3.5,4.0,4.3,5.0,4.5,4.6,4.0,3.5,4.0,3.0,3.5
5,5,4,2,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,3,5,2,2,5,6,4,1,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,4.1,4.6,4.7,5.0,3.5,4.5,4.7,3.8,4.5,2.0,5.0
5,5,5,5,5,4,5,5,5,4,5,5,4,4,5,5,5,4,5,4,5,2,3,4,6,5,1,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,3.9,4.4,5.0,5.0,5.0,5.0,5.0,3.7,4.0,2.5,4.5
4,3,4,2,4,3,4,4,5,4,4,4,4,4,5,5,5,4,5,4,4,3,3,3,4,4,4,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,3.0,4.0,3.7,4.3,3.0,3.8,5.0,3.3,3.5,3.0,3.5
4,5,3,5,5,5,3,3,4,3,4,3,4,2,4,5,4,3,4,3,3,3,3,4,6,2,3,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,4.1,3.2,4.0,3.3,5.0,4.0,4.3,3.5,4.0,3.0,3.5
4,3,3,2,5,1,4,1,3,3,2,2,3,2,1,1,1,3,4,4,3,1,1,2,4,5,6,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,2.3,2.4,3.3,2.7,3.5,3.1,1.0,1.8,2.0,1.0,2.5
4,2,1,4,5,1,3,3,4,3,4,4,4,3,1,1,1,3,5,3,4,1,1,4,6,4,4,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,3.5,3.6,2.3,3.3,4.5,3.2,1.0,2.3,2.0,1.0,4.0
2,2,1,5,1,3,2,3,1,1,5,4,4,3,5,5,5,1,3,2,1,2,2,2,3,7,7,,,Secretaria de Finanzas,2023-05-16 13:38:16.468000,1.5,3.4,1.7,2.0,3.0,2.1,5.0,1.8,2.0,2.0,1.5
4,4,4,2,5,5,5,4,2,4,5,5,4,3,3,3,4,4,4,5,5,2,2,4,4,4,5,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,2.8,4.2,4.0,3.7,3.5,3.8,3.3,3.7,4.5,2.0,4.5
4,2,2,1,4,4,4,5,3,2,4,2,5,3,3,3,4,2,4,5,5,1,1,4,5,4,4,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,3.2,3.2,2.7,4.0,2.5,3.1,3.3,2.8,3.0,1.0,4.5
5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,3,5,3,3,5,6,3,2,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,4.1,4.8,5.0,5.0,4.5,4.9,5.0,4.2,4.5,3.0,5.0
3,2,4,4,4,3,1,1,3,2,2,2,2,2,3,3,3,4,3,3,5,1,1,5,4,6,7,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,1.9,2.0,3.0,1.7,4.0,2.8,3.0,3.2,3.5,1.0,5.0
4,2,4,4,3,4,5,4,5,2,2,1,3,2,5,4,4,1,5,4,5,1,2,1,5,5,6,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,2.5,2.0,3.3,4.7,3.5,3.9,4.3,2.3,2.5,1.5,3.0
4,4,5,4,4,4,5,5,4,4,4,4,4,4,5,5,5,3,5,3,4,4,4,3,5,4,3,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,3.5,4.0,4.3,4.7,4.0,4.4,5.0,3.7,3.5,4.0,3.5
5,4,4,3,4,4,5,4,4,4,4,5,4,3,5,5,5,3,4,4,3,2,2,5,4,4,6,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,2.5,4.0,4.3,4.3,3.5,4.1,5.0,3.2,3.5,2.0,4.0
5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,4,4,5,7,5,1,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,4.1,4.8,4.7,5.0,5.0,4.9,4.0,4.5,4.5,4.0,5.0
3,3,1,2,5,4,4,2,3,4,4,4,4,3,2,2,3,4,5,3,5,4,2,4,5,4,4,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,3.2,3.8,2.3,3.0,3.5,2.9,2.3,3.8,4.0,3.0,4.5
3,3,4,3,5,5,4,5,4,3,3,5,5,3,5,5,5,4,4,3,4,4,4,3,6,4,4,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,3.5,3.8,3.3,4.3,4.0,3.9,5.0,4.0,4.5,4.0,3.5
3,2,4,3,2,3,5,4,5,2,5,4,5,3,5,5,5,3,5,3,4,3,3,5,5,3,4,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,3.5,3.8,3.0,4.7,2.5,3.5,5.0,3.5,3.0,3.0,4.5
2,2,3,2,2,4,3,4,3,2,3,2,4,2,2,3,3,2,2,5,3,2,2,5,3,7,7,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,1.5,2.6,2.3,3.3,2.0,2.6,2.7,3.0,3.0,2.0,4.0
2,4,4,4,4,4,2,2,4,4,5,2,4,3,5,5,5,2,2,4,3,4,4,5,4,4,5,,,Secretaria de Salud y Educación,2023-05-16 13:40:35.212000,2.8,3.6,3.3,2.7,4.0,3.2,5.0,3.7,3.0,4.0,4.0
4,3,4,4,4,5,5,5,4,4,5,2,5,4,4,4,5,3,5,3,4,4,4,3,4,4,4,,,Coordinación Gral Filial,2023-05-16 20:18:23.886000,3.0,4.0,3.7,4.7,4.0,4.1,4.3,3.8,4.0,4.0,3.5
